brand_id,brand,p_id,name,price,colour,ratingCount,avg_rating
179.0,clora creation,15089532.0,clora creation women white trousers,1099.0,white,25.0,3.88
568.0,miaz lifestyle,15523562.0,miaz lifestyle women white & beige pack of 2 floral embroidered flared palazzos,2499.0,white,22.5,3.966666666666667
986.0,woods,16497532.0,woods women orange pullover,2995.0,orange,20.0,4.053333333333334
846.0,stylee lifestyle,17568622.0,stylee lifestyle women navy blue & grey woven design cotton unstitched dress material,7099.0,navy blue,17.5,4.140000000000001
387.0,iki chic,17766662.0,iki chic women green crop top & skirt,3799.0,green,15.0,4.226666666666667
343.0,grancy,17833732.0,grancy pink sequinned ready to wear poly georgette saree,6975.0,pink,12.5,4.3133333333333335
544.0,mango,18259392.0,mango off white pure cotton solid ruched top,990.0,off white,10.0,4.4
652.0,only,18626222.0,only women blue straight fit high-rise mildly distressed jeans,3699.0,blue,10.25,4.140909091
387.0,iki chic,19029214.0,iki chic green & red halter neck printed basic jumpsuit,9999.0,green,10.5,3.881818182
499.0,lakshita,19338692.0,lakshita women blue longline monochrome shrug,1795.0,blue,10.75,3.622727273
784.0,satrani,10648544.0,satrani purple & black poly crepe unstitched dress material,2959.0,purple,11.0,3.363636364
569.0,mimosa,10811434.0,mimosa orange & green embroidered semi-stitched lehenga & blouse with dupatta,6999.0,orange,8.0,3.581818182
242.0,dupatta bazaar,12889038.0,dupatta bazaar orange & red embroidered dupatta,2499.0,orange,5.0,3.8
62.0,amydus,13148330.0,amydus women plus size black printed bomber jacket,2499.0,black,3.0,4.666666667
750.0,roadster,13756932.0,roadster women blue dropped yoke slim fit mid-rise clean look jeans with a belt,2499.0,blue,18.0,4.287878788
179.0,clora creation,13951526.0,clora creation women black printed flared palazzos,1399.0,black,33.0,3.909090909
353.0,h&m,14258606.0,h&m girls white solid jersey top,399.0,white,237.0,4.299578059
363.0,here&now,14885744.0,here&now sea green & maroon ethnic motifs print straight kurti,999.0,sea green,270.0,4.166666667
464.0,ketch,16334264.0,ketch women yellow printed kurta,1049.0,yellow,29.0,3.896551724
185.0,club york,17028018.0,club york women navy blue & red pullover,2199.0,navy blue,27.88888888888889,3.8963500704444445
625.0,neudis,17760156.0,neudis women multicolored striped cotton co-ord set,2999.0,multi,26.77777777777778,3.896148416888889
958.0,vero moda,18395218.0,vero moda women navy blue solid basic jumpsuit,5799.0,navy blue,25.666666666666668,3.8959467633333333
473.0,kiroshe by kiran,18708522.0,kiroshe by kiran women yellow longline button shrug,2699.0,yellow,24.555555555555557,3.8957451097777778
82.0,apnisha,18781372.0,apnisha red floral net saree,799.0,red,23.444444444444443,3.895543456222222
890.0,the souled store,19168688.0,the souled store women pink printed garfield cotton shorts,999.0,pink,22.333333333333332,3.8953418026666666
208.0,de moza,19356274.0,de moza women white pleated trousers,1299.0,white,21.22222222222222,3.895140149111111
590.0,moksha designs,10898748.0,moksha designs maroon & pink embroidered ready to wear lehenga & unstitched blouse with dupatta,47999.0,maroon,20.11111111111111,3.8949384955555555
710.0,purys,13157966.0,purys women olive green solid padded jacket,1999.0,olive,19.0,3.894736842
475.0,klotthe,15297140.0,klotthe women blue & maroon set of 2 tie-up shrug,3829.0,blue,39.0,3.7863514719999998
363.0,here&now,15886852.0,here&now black & beige printed top,1199.0,black,59.0,3.677966102
544.0,mango,15977734.0,mango women black self-striped slitter pullover,2990.0,black,3.0,4.333333333
835.0,soundarya,16119694.0,soundarya magenta & gold-toned woven design bandhani dupatta,1999.0,magenta,14.0,4.5
587.0,moda rapido,16266980.0,moda rapido women blue slim fit low distress stretchable jeans,2399.0,blue,3.0,2.666666667
439.0,juniper,16649574.0,juniper women black floral lace inserts hem design flared rayon ethnic palazzos,1299.0,black,7.0,4.428571429
171.0,chemistry,17037430.0,chemistry women mustard yellow high-rise pleated trousers with belt,1999.0,mustard,89.22222222222223,4.368160473
776.0,sangria,17223604.0,sangria burgundy embellished pure georgette saree,3799.0,burgundy,171.44444444444446,4.3077495169999995
472.0,kipek,17627586.0,kipek women classic white printed top with palazzos,3139.0,white,253.66666666666669,4.247338560999999
1015.0,zink z,18191580.0,zink z pink basic jumpsuit,2699.0,pink,335.8888888888889,4.186927605
313.0,forever 21,18249120.0,forever 21 women brown solid mini wrap skirt,1499.0,brown,418.11111111111114,4.126516649
846.0,stylee lifestyle,18668368.0,stylee lifestyle green & pink satin unstitched dress material,6199.0,green,500.33333333333337,4.066105693
555.0,max,19240492.0,max women blue yoke design kurta,599.0,blue,582.5555555555557,4.005694737
883.0,the label bar,19292568.0,the label bar blue geometric print shirt style crop top,999.0,blue,664.7777777777778,3.945283781
99.0,aujjessa,7161750.0,aujjessa women off-white regular fit solid trousers,1199.0,off white,747.0,3.884872825
569.0,mimosa,10811404.0,mimosa yellow & pink embroidered semi-stitched bridal lehenga & blouse with dupatta,6999.0,yellow,13.0,3.846153846
742.0,revolution,12872026.0,revolution black plus size smocked sheer peplum top,2000.0,black,247.0,3.854251012
62.0,amydus,13148348.0,amydus women plus size pink printed bomber,2499.0,pink,4.0,5.0
239.0,dressberry,14072138.0,dressberry woman deep navy blue conversational knitted sweater,2099.0,navy blue,65.0,4.507692308
58.0,american eye,14597340.0,american eye women navy blue acrylic button shrug,1399.0,navy blue,8.0,4.25
43.0,akkriti by pantaloons,15622192.0,akkriti by pantaloons women mustard yellow & pink geometric printed flared maxi skirt,1499.0,mustard,12.0,4.21875
835.0,soundarya,16119702.0,soundarya red & gold-toned woven design bandhani dupatta with zari,1999.0,red,16.0,4.1875
843.0,studio shringaar,16330708.0,studio shringaar pink printed organza skirt,4500.0,pink,14.0,4.642857143
962.0,vishudh,16837756.0,vishudh women grey striped three-quarter sleeves tunic,1149.0,grey,131.0,4.167938931
1018.0,ziyaa,17291326.0,ziyaa women charcoal grey & golden floral printed kurta with palazzos,1982.0,charcoal,32.0,4.21875
427.0,jc collection,17372702.0,jc collection women pink lace basic jumpsuit,5999.0,pink,3.0,3.333333333
665.0,panit,17605004.0,panit women pretty purple printed top with palazzos,3299.0,purple,5.5,3.6041666665000003
313.0,forever 21,17948338.0,forever 21 women black & pink printed jeans,2799.0,black,8.0,3.875
734.0,readiprint fashions,18839204.0,readiprint fashions women burgundy embroidered art silk semi-stitched dress material,4950.0,burgundy,6.333333333333333,4.138888889
784.0,satrani,19160012.0,satrani women off white & maroon woven design zari saree,3573.0,off white,4.666666666666666,4.402777778
286.0,faserz,8278529.0,faserz red woven design banarasi dupatta,1665.0,red,3.0,4.666666667
590.0,moksha designs,10898760.0,moksha designs red ready to wear lehenga & blouse with dupatta,19999.0,red,40.5,4.5098039217500006
676.0,people,13499330.0,people women navy blue solid tailored jacket,1699.0,navy blue,78.0,4.3529411765
931.0,urbanic,15851634.0,urbanic women black solid co-ord set with smocking detail,1890.0,black,115.5,4.19607843125
363.0,here&now,15887090.0,here&now women green & white ethnic motifs printed kurti,999.0,green,153.0,4.039215686
583.0,mitera,16286086.0,mitera green & pink unstitched dress material,3997.0,green,109.0,4.216619981
1017.0,zivame,16479646.0,zivame women black longline shrug,1995.0,black,65.0,4.394024276000001
75.0,anouk,17104772.0,anouk women sea green pure cotton bandhani print top with palazzos,1899.0,sea green,21.0,4.571428571
444.0,kalini,17118876.0,kalini blue & pink checked ikat saree,2999.0,blue,5.0,3.6
205.0,cutiekins,17173324.0,cutiekins girls peach-coloured polka dots print ruffles crepe peplum top,1499.0,peach,30.0,3.566666667
509.0,libas,17644536.0,libas women yellow floral printed ethnic palazzos,1399.0,yellow,21.666666666666664,3.9777777779999997
847.0,stylestone,17747396.0,stylestone white basic jumpsuit with embellished,2299.0,white,13.333333333333332,4.3888888889999995
579.0,miss chase,18245110.0,miss chase women blue high-rise mildly distressed stretchable jeans,3195.0,blue,5.0,4.8
652.0,only,19087886.0,only women blue acrylic pullover,1999.0,blue,5.0,4.85
676.0,people,19168872.0,people women black high-rise joggers trousers,1499.0,black,5.0,4.9
658.0,outflits,19283502.0,outflits women navy blue skinny fit cycling sports shorts pack of 2,798.0,navy blue,5.0,4.95
801.0,shaily,11411284.0,shaily off-white & pink embroidered semi-stitched lehenga & blouse with dupatta,30090.0,off white,5.0,5.0
509.0,libas,12133336.0,libas women blue  golden ethnic print pure cotton a-line kurti,1299.0,blue,127.0,4.157480315
749.0,rivi,13392960.0,rivi women burgundy cotton schiffli embroidered open front crop shrug,1999.0,burgundy,45.0,3.933333333
39.0,ajile by pantaloons,13529804.0,ajile by pantaloons women pink solid puffer jacket,2699.0,pink,23.0,4.304347826
962.0,vishudh,13831796.0,vishudh women pink & white ethnic motifs printed straight kurta,1199.0,pink,689.0,4.091436865
841.0,street 9,14136206.0,street 9 women green solid satin finish accordion pleated maxi a-line skirt,1999.0,green,35.0,4.6
750.0,roadster,14331250.0,roadster women lavender solid crop pullover sweater,1999.0,lavender,118.0,4.525423729
466.0,khumaar shuchi bhutani,17195210.0,khumaar shuchi bhutani women blue & multicoloured printed top with skirt,3799.0,blue,106.6,4.3728813561
1004.0,zalora basics,17434232.0,zalora basics black utility jumpsuit,3699.0,black,95.2,4.2203389832
903.0,tokyo talkies,17660338.0,tokyo talkies women blue straight fit highly distressed light fade jeans,2199.0,blue,83.8,4.0677966103
784.0,satrani,17989582.0,satrani red & gold-toned embellished saree,3842.0,red,72.4,3.9152542374
458.0,kassually,18175878.0,kassually women navy blue solid pleated mini skort,1999.0,navy blue,61.0,3.7627118645
734.0,readiprint fashions,18291874.0,readiprint fashions black embroidered semi-stitched dress material,4950.0,black,49.599999999999994,3.6101694916
848.0,styli,18839830.0,styli white print shirt style top,1699.0,white,38.2,3.4576271186999996
931.0,urbanic,18867342.0,urbanic women green pleated trousers,1590.0,green,26.799999999999997,3.3050847458
968.0,w,19194904.0,w white & blue embroidered dupatta,1099.0,white,15.399999999999991,3.1525423729
122.0,belle fille,10319989.0,belle fille women beige solid open front shrug,2199.0,beige,4.0,3.0
588.0,mode by red tape,12991894.0,mode by red tape women black skinny fit mid-rise clean look jeans,4499.0,black,32.0,4.5
179.0,clora creation,13135248.0,clora creation women red & gold-coloured embroidered dupatta,1599.0,red,21.0,3.714285714
228.0,diwaah,13645548.0,diwaah women multicoloured embellished tailored jacket,8680.0,multi,24.0,3.931216931
858.0,suta,15243838.0,suta pink embellished sequinned pure cotton saree,4000.0,pink,27.0,4.148148148
903.0,tokyo talkies,15756526.0,tokyo talkies women pink solid wrap mini skirt,1649.0,pink,13.0,3.538461538
215.0,defacto,16484494.0,defacto women grey melange solid hooded sweatshirt,2499.0,grey melange,10.0,3.4835164835
342.0,gracit,16514232.0,gracit women pack of 3 cotton biker shorts,1797.0,grey,7.0,3.428571429
171.0,chemistry,17037532.0,chemistry women navy blue high-rise pleated trousers with belt,1999.0,navy blue,12.0,3.7436974789999997
887.0,the pink moon,17131448.0,the pink moon grey pure cotton top,1999.0,grey,17.0,4.058823529
831.0,smarty pants,17166192.0,smarty pants women burgundy silk satin off shoulder top with skirt,1699.0,burgundy,13.5,4.3794117645
25.0,ada,17241060.0,ada grey & white ethnic motifs embroidered chikankari kurti,1790.0,grey,10.0,4.7
945.0,varanga,17251482.0,varanga women white & blue dyed cotton kurta,2999.0,white,58.0,4.396551724
845.0,style quotient,17692676.0,style quotient women charming blue printed new neckline jumpsuit,2499.0,blue,51.166666666666664,4.3402636915
734.0,readiprint fashions,18291860.0,readiprint fashions yellow embroidered semi-stitched dress material,4950.0,yellow,44.333333333333336,4.283975659
344.0,granthva fab,19103994.0,granthva fab peach-coloured & gold-toned embroidered sequinned semi-stitched lehenga & unstitched blouse,3999.0,peach,37.5,4.2276876265
122.0,belle fille,10319917.0,belle fille women navy blue solid open front shrug,2199.0,navy blue,30.666666666666668,4.1713995939999995
263.0,ethnovogue,11451602.0,ethnovogue peach-coloured embellished made to measure lehenga with blouse & cape,7864.0,peach,23.833333333333336,4.1151115615
971.0,weavers villa,12159600.0,weavers villa women black & orange embroidered shawl,1999.0,black,17.0,4.058823529
962.0,vishudh,13474596.0,vishudh women pink & yellow checked straight palazzo,999.0,pink,180.0,4.133333333
239.0,dressberry,14080762.0,dressberry women yellow & black colourblocked printed sweatshirt,1699.0,yellow,17.0,4.176470588
750.0,roadster,14355398.0,roadster women chic brown solid biker jacket,5499.0,brown,17.666666666666668,4.398348813
846.0,stylee lifestyle,14466352.0,stylee lifestyle cream & pink printed unstitched dress material,5549.0,cream,18.333333333333332,4.6202270379999995
230.0,dolce crudo,16272474.0,dolce crudo women navy blue skinny fit stretchable jeans,4149.0,navy blue,19.0,4.842105263
845.0,style quotient,16543660.0,style quotient women classic white floral smocked top,1299.0,white,66.0,4.196969697
133.0,biba,16585600.0,biba women red & white floral printed pure cotton kurta with salwar,2799.0,red,15.0,3.866666667
507.0,levis,16794802.0,levis women purple 501 high-rise denim shorts,3399.0,purple,10.5,4.016666667
542.0,malhaar,17156552.0,malhaar pink floral printed cambric pleated kurti,1349.0,pink,6.0,4.166666667
831.0,smarty pants,17166190.0,smarty pants women blue silk satin top with skirt,1699.0,blue,6.333333333333333,4.076388889166667
791.0,selvia,17544596.0,selvia pink sleeveless culotte jumpsuit,2263.0,pink,6.666666666666667,3.9861111113333334
583.0,mitera,17862784.0,mitera purple & gold-toned ethnic motifs zari silk blend patola saree,5999.0,purple,7.0,3.8958333335
783.0,sassafras,19202762.0,sassafras women blue comfort flared easy wash trousers,1799.0,blue,7.333333333333333,3.805555555666667
590.0,moksha designs,10898762.0,moksha designs navy blue & pink embroidered semi-stitched lehenga & unstitched blouse with dupatta,19999.0,navy blue,7.666666666666666,3.7152777778333332
1014.0,zink london,12900038.0,zink london women blue & white printed open front shrug,1999.0,blue,8.0,3.625
673.0,pashmoda,13104106.0,pashmoda women red woven design shawl,1495.0,red,15.0,4.666666667
958.0,vero moda,13539476.0,vero moda women blue skinny fit jeans,3499.0,blue,9.0,3.888888889
1000.0,yuuki,13619766.0,yuuki women blue solid sporty jacket,2399.0,blue,8.333333333333334,4.116402116333333
767.0,safaa,15577094.0,safaa cream-coloured & grey woven design unstitched dress material,4599.0,cream,7.666666666666667,4.343915343666667
278.0,fabindia,15816452.0,fabindia pink & golden pure cotton handblock print top,999.0,pink,7.0,4.571428571
903.0,tokyo talkies,16814706.0,tokyo talkies women black solid long sleeves crop top,899.0,black,195.0,4.507692308
831.0,smarty pants,17166188.0,smarty pants women pink & black printed silk satin top with skirt,1699.0,pink,156.6,4.272820513
1006.0,zalora work,17429296.0,zalora work women multi coloured striped cotton basic jumpsuit,3499.0,multi,118.2,4.037948718
544.0,mango,18327896.0,mango women yellow & pink floral printed straight skirt,3590.0,yellow,79.80000000000001,3.803076923
484.0,kraus jeans,18639516.0,kraus jeans women olive green loose fit high-rise trousers,1595.0,olive,41.400000000000006,3.5682051280000002
688.0,pluss,18738924.0,pluss green geometric indie gal skirt,1399.0,green,3.0,3.333333333
574.0,mirari,18765612.0,mirari women green floral printed pure cotton kurta with palazzos,1499.0,green,7.75,3.49999999975
170.0,charukriti,18779622.0,charukriti white & orange woven design pure cotton saree,2365.0,white,12.5,3.6666666665000003
353.0,h&m,19266888.0,h&m women black solid collared sweatshirt,1999.0,black,17.25,3.83333333325
968.0,w,1440853.0,w coral red polyester palazzo trousers,1999.0,coral,22.0,4.0
688.0,pluss,10876724.0,pluss women dusty pink embelished sweatshirt,2099.0,pink,56.0,4.178571429
239.0,dressberry,11951422.0,dressberry women pink & orange acrylic striped open front shrug,1999.0,pink,114.0,4.131578947
210.0,dechen,13579852.0,dechen women navy blue solid denim jacket,1800.0,navy blue,104.5,4.192105263
903.0,tokyo talkies,14996620.0,tokyo talkies women purple straight fit pleated trousers,1199.0,purple,95.0,4.252631579
767.0,safaa,15577088.0,safaa brown & grey woven design unstitched dress material,4599.0,brown,56.0,3.861609907
931.0,urbanic,15633536.0,urbanic women white & coffee brown abstract printed flared midi skirt,1390.0,white,17.0,3.470588235
832.0,soch,15866728.0,soch green paisley embroidered net saree,3498.0,green,13.0,4.307692308
278.0,fabindia,17103264.0,fabindia women white & blue printed top with shorts,1799.0,white,17.5,4.21464019875
278.0,fabindia,17268136.0,fabindia pink off white & pink mandarin collar pure cotton slub shirt style top,999.0,off white,22.0,4.1215880895
1014.0,zink london,17464174.0,zink london women classic white printed playsuit,2499.0,white,26.5,4.02853598025
962.0,vishudh,17514330.0,vishudh women blue printed anarkali kurta,1899.0,turquoise blue,31.0,3.935483871
903.0,tokyo talkies,17660298.0,tokyo talkies women blue flared highly distressed heavy fade jeans,2099.0,blue,10.0,3.7
344.0,granthva fab,19104044.0,granthva fab pink & silver-toned embroidered sequinned semi-stitched lehenga & unstitched blouse with,3999.0,pink,15.25,3.8637096775
13.0,aahwan,19151188.0,aahwan women blue sleeveless crop top,999.0,blue,20.5,4.027419355
809.0,shingora,19347742.0,shingora yellow & grey woven design dupatta,3995.0,yellow,25.75,4.1911290325
772.0,salwar studio,9083361.0,salwar studio women blue printed readymade padded saree blouse,2225.0,blue,31.0,4.35483871
166.0,cation,10217487.0,cation women multicoloured printed open front shrug,1799.0,multi,17.5,4.552419355
734.0,readiprint fashions,11430390.0,readiprint fashions yellow & gold-toned embroidered semi-stitched lehenga & unstitched blouse with dupatta,13500.0,yellow,4.0,4.75
336.0,global desi,12641154.0,global desi women beige & golden woven design crop top,1399.0,beige,8.0,3.625
228.0,diwaah,13645576.0,diwaah women cream-coloured & golden sequin embellished open front jacket,7680.0,cream,11.6,3.6923076924
734.0,readiprint fashions,14109480.0,readiprint fashions grey & silver embroidered semi-stitched dress material,4900.0,grey,15.2,3.7596153848
428.0,jc mode,16154386.0,jc mode women green open knit pullover,2699.0,green,18.8,3.8269230772
529.0,lykkein,17015914.0,lykkein khaki tank top with skirt,2002.0,khaki,22.4,3.8942307696
75.0,anouk,17417186.0,anouk ethnic motifs pure cotton wfh co-ords kurta set,2999.0,mustard,26.0,3.961538462
544.0,mango,17607922.0,mango women blue wide leg cotton high-rise light fade jeans,4790.0,blue,5.0,2.8
910.0,trendyol,17813594.0,trendyol olive green self-design layered playsuit with belt,2799.0,olive,8.0,3.6727272725
919.0,twin birds,18225694.0,twin birds women red solid woven palazzos,599.0,red,11.0,4.545454545
125.0,berrylush,18416332.0,berrylush women black conversational vacay attire,2199.0,black,14.0,4.4748251744
147.0,bostreet,18458288.0,bostreet women black loose fit high-rise hot pants shorts,1699.0,black,17.0,4.4041958038
848.0,styli,18840060.0,styli black geometric top,1449.0,black,20.0,4.3335664332
242.0,dupatta bazaar,18976786.0,dupatta bazaar beige & red embroidered dupatta,2199.0,beige,23.0,4.2629370626
968.0,w,1582977.0,w women lime green printed high slit maxi top,1999.0,lime green,26.0,4.192307692
801.0,shaily,11383970.0,shaily lavender semi-stitched embellished lehenga & blouse with dupatta,14000.0,lavender,167.0,4.19760479
337.0,globus,13047934.0,globus women pink solid shrug,799.0,pink,25.0,3.8
39.0,ajile by pantaloons,13529808.0,ajile by pantaloons women black solid puffer jacket,2699.0,black,15.0,4.2
767.0,safaa,13691524.0,safaa women camel poly woven design suit unstitched dress material for winter,4399.0,camel brown,15.0,4.0
799.0,shae by sassafras,13845710.0,shae by sassafras women red regular fit solid parallel trousers,1399.0,red,15.0,3.8
239.0,dressberry,14551530.0,dressberry women  maroon solid hooded sweatshirt,1799.0,maroon,22.0,3.848275862
858.0,suta,15243956.0,suta beige & white pure linen zari saree,3300.0,beige,29.0,3.896551724
958.0,vero moda,16566192.0,vero moda women blue straight fit high-rise light fade jeans,3299.0,blue,31.6,3.9505747126
266.0,ewoke,17014874.0,ewoke women lavender & red printed peplum top with palazzos,9500.0,lavender,34.2,4.0045977012
1004.0,zalora basics,17434230.0,zalora basics blue & white printed jumpsuit,5099.0,blue,36.8,4.058620689800001
786.0,saubhagya,17557598.0,saubhagya maroon & gold-toned ethnic motifs woven design brocede dupatta,2999.0,maroon,39.4,4.1126436784000004
125.0,berrylush,17605244.0,berrylush women pink & white floral ditsy print a-line flared slit skirt,1899.0,pink,42.0,4.166666667
804.0,shaye,17871200.0,shaye women multicoloured floral printed satin boxy top,2500.0,multi,28.0,3.892857143
386.0,ikdaiya,18144182.0,ikdaiya women off white floral embroidered kurti with trousers & with dupatta,5298.0,off white,47.0,4.085106383
349.0,guess,18582858.0,guess black satin finish accordion pleated shimmery effect casual a-line knee-length skirt,6599.0,black,33.5,4.3175531915
127.0,besiva,1141287.0,besiva grey shrug,1499.0,grey,20.0,4.55
677.0,pepe jeans,11280564.0,pepe jeans women navy blue slim fit mid-rise clean look stretchable jeans,3299.0,navy blue,25.0,4.52
263.0,ethnovogue,11451632.0,ethnovogue coral pink & navy blue printed made to measure lehenga with blouse,4082.0,coral,42.66666666666667,4.389401709333333
676.0,people,13652306.0,people women maroon solid denim jacket,1899.0,maroon,60.333333333333336,4.258803418666667
356.0,harpa,14532614.0,harpa women blue floral smocked georgette regular top,1299.0,blue,78.0,4.128205128
374.0,house of pataudi,14769234.0,house of pataudi women peach-coloured & gold-toned floral embroidered rozana kurta,2999.0,peach,12.0,4.166666667
583.0,mitera,16331716.0,mitera coffee brown & red floral embroidered saree,5999.0,coffee brown,41.0,4.048780488
66.0,anayna,16895144.0,anayna women classy beige striped co-ords,7999.0,beige,23.0,3.924390244
75.0,anouk,16899332.0,anouk women gorgeous red solid scalloped edge trousers,1599.0,red,5.0,3.8
25.0,ada,17241016.0,ada sea green & white ethnic motifs embroidered chikankari kurti,1990.0,sea green,5.0,3.6
618.0,nayo,17933184.0,nayo navy blue basic jumpsuit,1999.0,navy blue,2.0,4.5
568.0,miaz lifestyle,17962548.0,miaz lifestyle off white embroidered  chikankari cotton silk dupatta,1899.0,off white,208.16666666666666,4.352771052
544.0,mango,18327866.0,mango women off-white & beige floral printed a-line midi skirt,3590.0,off white,414.3333333333333,4.205542104
846.0,stylee lifestyle,18667672.0,stylee lifestyle pink & red satin unstitched dress material,5449.0,pink,620.5,4.0583131560000005
177.0,civil,18842514.0,civil infant girls lavender & white polka dot print skorts,699.0,lavender,826.6666666666666,3.911084208
595.0,monte carlo,19286164.0,monte carlo women mustard crop cardigan,1970.0,mustard,1032.8333333333333,3.76385526
557.0,mayra,10632024.0,mayra women maroon solid top,1095.0,maroon,1239.0,3.616626312
95.0,athena,11151706.0,athena women fuchsia pink solid sweatshirt,1799.0,fuchsia,52.0,3.730769231
734.0,readiprint fashions,11430250.0,readiprint fashions pink & golden semi-stitched lehenga & unstitched blouse with dupatta,4750.0,pink,69.75,3.87328017525
395.0,indibelle,11702114.0,indibelle women yellow printed open front shrug,2099.0,yellow,87.5,4.0157911195
365.0,high star,13646258.0,high star women white solid denim shacket,1999.0,white,105.25,4.15830206375
230.0,dolce crudo,13664934.0,dolce crudo women navy blue skinny fit high-rise slash knee jeans,3999.0,navy blue,123.0,4.300813008
676.0,people,14110448.0,people women rust orange regular fit solid culottes,1099.0,rust,18.0,4.0
75.0,anouk,14663998.0,anouk women black ethnic motifs printed pure cotton kurta with palazzos,1599.0,black,363.0,3.685950413
858.0,suta,15244114.0,suta mustard yellow &  pink solid cotton striped saree,2605.0,mustard,12.0,4.833333333
673.0,pashmoda,15874790.0,pashmoda women red woven design jamawar shawl,1495.0,red,52.0,4.615384615
25.0,ada,16872614.0,ada yellow & green ethnic motifs embroidered chikankari handloom kurti,990.0,yellow,6.0,4.0
265.0,everdion,16960714.0,everdion women black top with shorts yoga set,2399.0,black,5.5,3.6
783.0,sassafras,17787912.0,sassafras red & beige floral print flared skirt,1999.0,red,5.0,3.2
3.0,20dresses,18072926.0,20dresses red & beige printed jumpsuit,2595.0,red,22.8,3.4238297872000003
349.0,guess,18583034.0,guess beige high-rise solid casual pencil skirt,6599.0,beige,40.6,3.6476595744000004
846.0,stylee lifestyle,18667674.0,stylee lifestyle green & cream-coloured satin unstitched dress material,5399.0,green,58.400000000000006,3.8714893616
122.0,belle fille,10319919.0,belle fille women off-white solid open front longline shrug,1999.0,off white,76.2,4.095319148800001
870.0,tag 7,11282344.0,tag 7 women pink hem design flared sharara,2499.0,pink,94.0,4.319148936
783.0,sassafras,11364470.0,sassafras beige & pink floral twisted crop top,1499.0,beige,790.0,4.365822785
583.0,mitera,11530714.0,mitera pink & gold-toned woven design semi-stitched lehenga choli,6745.0,pink,29.0,4.206896552
544.0,mango,11672232.0,mango women beige self-striped pullover,2990.0,beige,22.0,4.363636364
504.0,leather retail,14048980.0,leather retail women red lightweight longline faux leather jacket,3999.0,red,21.0,3.857142857
374.0,house of pataudi,15326588.0,house of pataudi women blue solid v neck rozana kurta,1499.0,blue,12.0,3.761904762
567.0,mf,15512638.0,mf yellow & red embroidered unstitched dress material,2999.0,yellow,3.0,3.666666667
957.0,vero amore,15768430.0,vero amore women grey & orange woven-design jacquard kullu shawl,2150.0,grey,5.0,5.0
278.0,fabindia,15816546.0,fabindia women pink ethnic motifs printed kurta,1999.0,pink,8.0,4.25
95.0,athena,15900666.0,athena women teal & beige t-shirt with trousers,2999.0,teal,7.5,4.3392857145
772.0,salwar studio,17690212.0,salwar studio women red embroidered readymade saree blouse,2625.0,red,7.0,4.428571429
660.0,oxolloxo,18803592.0,oxolloxo women navy blue high-rise trousers,2899.0,navy blue,8.5,4.2946428574999995
541.0,malachi,18862490.0,malachi women beige original straight fit high-rise jeans,2899.0,beige,10.0,4.160714286
582.0,missy,19340464.0,missy women multicolour a-line  skirts,2500.0,multi,11.5,4.0267857145
242.0,dupatta bazaar,6177369.0,dupatta bazaar grey & gold-toned embroidered dupatta,1899.0,grey,14.5,3.7589285715000003
395.0,indibelle,9090953.0,indibelle blue & beige printed open front shrug,1699.0,blue,16.0,3.625
930.0,uptownie lite,11511460.0,uptownie lite women maroon solid pleated flared midi crepe skirt,1999.0,maroon,31.0,4.258064516
487.0,ksut,12961752.0,ksut black & red woven design unstitched dress material,2399.0,black,8.0,3.875
354.0,hangup,14094034.0,hangup women pink printed lightweight tailored jacket,2499.0,pink,5.0,5.0
376.0,hrx by hrithik roshan,14701576.0,hrx by hrithik roshan outdoor women catechu wood packable solid trousers,2999.0,mustard,15.0,3.733333333
43.0,akkriti by pantaloons,15366772.0,akkriti by pantaloons mustard yellow & black striped regular top,699.0,mustard,8.0,4.375
931.0,urbanic,15632348.0,urbanic women blue cotton straight fit high-rise colourblocked stretchable jeans,2290.0,blue,22.0,4.772727273
1001.0,yuvraah,15859954.0,yuvraah women orange & blue t-shirt with dungaree,1499.0,orange,21.5,4.4816017315
432.0,joe hazel,16207944.0,joe hazel women maroon knitted woolen front open sweater,2995.0,maroon,21.0,4.19047619
604.0,myshka,17140156.0,myshka women green kurta with palazzos & with dupatta,5499.0,green,28.0,4.107142857
848.0,styli,18839586.0,styli women white solid tiered top,999.0,white,32.166666666666664,4.145889487833333
832.0,soch,18939926.0,soch maroon solid art silk saree blouse with zari,1498.0,maroon,36.333333333333336,4.184636118666667
344.0,granthva fab,19104074.0,granthva fab white & maroon embroidered sequinned semi-stitched lehenga & unstitched blouse with dupatta,3999.0,white,40.5,4.223382749500001
741.0,rentiyo,19265958.0,rentiyo women peach-coloured shorts with drawstrings,990.0,peach,44.66666666666667,4.2621293803333336
95.0,athena,19405492.0,athena black & coral printed basic jumpsuit,3499.0,black,48.833333333333336,4.300876011166666
146.0,bossini,8441465.0,bossini mustard yellow printed open front shrug,899.0,mustard,53.0,4.339622642
325.0,fusion beats,10579072.0,fusion beats navy blue & beige checked high low tunic,2399.0,navy blue,5.0,2.0
734.0,readiprint fashions,11430132.0,readiprint fashions black & pink solid semi-stitched lehenga & unstitched blouse with dupatta,4600.0,black,7.5,3.1
544.0,mango,12524244.0,mango women grey melange solid cardigan sweater,2990.0,grey melange,10.0,4.2
272.0,faballey,12884412.0,faballey women pink printed peplum top,1500.0,pink,126.0,4.206349206
