brand,colour,avg_rating
campus sutra,black,4.113606341
clora creation,off white,4.139240506
biba,sea green,3.972789116
otorva,mauve,3.819727892
purple state,peach,3.666666667
mameraa,teal,3.761904762
athena,brown,3.857142857
tokyo talkies,grey,3.942974721
cultsport,lavender,4.028806584
dupatta bazaar,green,4.114638448
jansi,beige,4.200470312
zink london,grey,4.286302175
yoonoy,off white,4.372134039
panit,green,4.457965903
nalli next,black,4.543797766
tokyo talkies,maroon,4.62962963
kvsfab,mustard,4.373443983
flying machine,pink,4.420977409
club york,navy blue,4.468510834
spykar,blue,4.51604426
zalora work,olive,4.563577685
roadster,purple,4.611111111
pratham blue,olive,4.348958333
jansi,grey,4.086805556
anouk,mustard,3.824652778
paralians,maroon,3.5625
gini and jony,teal,3.626
kalini,maroon,3.6895
malachi,black,3.753
beatitude,beige,3.8165
dupatta bazaar,beige,3.88
netram,teal,4.041666667
bitterlime,black,3.666666667
anouk,turquoise blue,3.757142857
anouk,maroon,4.230769231
tales & stories,blue,4.115384616
gracit,beige,4
kotty,black,4.25
bower,off white,4.5
kassually,black,4
soch,blue,3.982638889
shingora,blue,3.965277778
inweave,black,3.947916667
aurelia,white,3.930555555
bostreet,mustard,3.913194444
clora creation,white,3.895833333
miss chase,black,4.060606061
rangriti,white,4.25
people,blue,3.896356784
vishudh,red,3.542713568
sera,red,2.857142857
de moza,purple,3.004511278
dressberry,red,3.151879699
silk land,beige,3.29924812
shingora,black,3.446616541
aujjessa,yellow,3.593984962
dresstive,pink,3.741353384
max,off white,3.888721805
lakshita,blue,4.036090226
orus,blue,4.183458647
inddus,black,4.330827068
zastraa,black,4.111111111
oxolloxo,green,4.292397661
janasya,blue,4.473684211
campus sutra,white,3.75
dressberry,pink,4.25
urbanic,blue,4.36
looknbook art,orange,4.47
dupatta bazaar,fuchsia,4.58
shingora,gold,4.69
friskers,maroon,4.8
swtantra,red,4.676363636
bostreet,purple,4.552727273
tales & stories,white,4.429090909
bostreet,purple,4.305454546
dolce crudo,black,4.181818182
extra love by libas,pink,4.545454545
vishudh,navy blue,3.64516129
shae by sassafras,black,4.368421053
divastri,navy blue,3.285714286
tokyo talkies,green,3.888888889
tag 7,maroon,3.792592593
harbornbay,coral,3.696296296
taavi,maroon,3.6
shffl,red,3.542857143
shingora,maroon,3.485714286
all about you,pink,3.428571429
bitterlime,navy blue,3.371428571
orus,navy blue,3.314285714
bostreet,navy blue,3.257142857
stylestone,black,3.2
miss chase,black,4.204545455
hrx by hrithik roshan,pink,3.461538462
mango,cream,3.730769231
aarke ritu kumar,green,4
mitera,burgundy,4.077922078
inddus,green,4.155844156
ishin,yellow,4.233766234
inddus,purple,4.311688312
shingora,maroon,4.38961039
styli,green,4.467532467
klotthe,off white,4.545454545
orus,lime green,4.623376623
kalini,black,4.701298701
honey by pantaloons,blue,4.779220779
martini,maroon,4.857142857
anouk,navy blue,4.258160237
sangria,green,4.240601504
indya,orange,4.222222222
readiprint fashions,peach,4.25
max,grey,4.277777778
20dresses,olive,4.305555555
cottinfab,grey,4.333333333
ajile by pantaloons,pink,4.365079365
crimsoune club,blue,4.396825397
kassually,red,4.428571429
shingora,black,4.517857143
mango,lime green,4.607142857
orus,khaki,4.738095238
the label life,white,4.869047619
dupatta bazaar,blue,5
rangmanch by pantaloons,peach,4.888888889
inocencia,black,4.611111111
tag 7 plus,black,4.333333333
harpa,pink,3.947368421
max,olive,4.32852292
taavi,blue,4.709677419
sandy and ritz,yellow,4.575268817
tommy hilfiger,pink,4.440860215
united colors of benetton,blue,4.306451613
shingora,maroon,4.172043011
saubhagya,black,4.037634408
swtantra,orange,3.903225806
kinder kids,pink,3.768817204
color trends,pink,3.634408602
pepe jeans,navy blue,3.5
cation,nude,4.035714286
tokyo talkies,green,4.571428571
sassafras,brown,4.533333333
shae by sassafras,black,4.133779264
tokyo talkies,purple,3.759036145
the chennai silks,green,3.826070587
sandy and ritz,white,3.893105029
masaba,black,3.960139471
ziyaa,pink,4.027173913
charukriti,peach,4.043756968
clora creation,white,4.060340022
sassafras,lavender,4.076923077
shingora,maroon,3.998251748
iridaa jaipur,beige,3.91958042
cottinfab,black,3.840909091
deewa,green,3
divastri,green,3.333333333
clora creation,white,3.712719298
akimia,black,4.092105263
sandy and ritz,black,4.228070175
mango,brown,4.364035088
all about you,magenta,4.5
ahika,red,4.102564103
trendyol,green,4.120379621
shingora,yellow,4.138195138
perfectblue,mustard,4.156010656
miss chase,blue,4.173826174
masaba,yellow,4.191641692
styli,purple,4.209457209
dollar missy,pink,4.227272727
netram,peach,3.909090909
shae by sassafras,blue,4.272727273
mitera,green,4.032258065
wedze by decathlon,black,4.306157849
mabish by sonal jain,rust,4.5
urbanic,navy blue,4.372222222
sandy and ritz,blue,4.244444444
max,olive,4.116666667
soundarya,magenta,3.988888889
masaba,beige,3.861111111
shingora,beige,3.733333333
kappa,lavender,3.605555555
max,blue,3.477777778
kannan,orange,3.35
sera,navy blue,3.222222222
street 9,fluorescent green,4.473684211
yuris,maroon,4.210992908
mango,maroon,4.40625
tokyo talkies,coral,4.636363636
tokyo talkies,black,4.366666667
twin birds,white,3.683333334
roadster,pink,3
safaa,sea green,3.083333333
buy new trend,black,3.166666667
kica,sea green,3.25
beatitude,beige,3.333333333
saubhagya,blue,3.416666667
styli,white,3.5
dupatta bazaar,beige,3.583333334
bronz,cream,3.666666667
scorpius,black,3.385542169
anouk,grey,4.028963415
dupatta bazaar,brown,3.414481708
zola,black,2.8
flying machine,black,4.043478261
the vanca,black,4.15
cation,navy blue,3.932142857
kotty,black,3.714285714
sassafras,black,4.666666667
luyk,white,4
all about you,blue,3.6
safaa,white,3.66875
fashion basket,red,3.7375
charukriti,yellow,3.80625
miss chase,navy blue,3.875
bronz,black,3.955223881
kassually,blue,4.181818182
rangmanch by pantaloons,gold,3.795454546
sangria,pink,3.409090909
miss chase,green,4.282608696
kotty,pink,3.855072464
sugr,beige,3.427536232
defacto,charcoal,3
safaa,pink,3.12
miaz lifestyle,black,3.24
saubhagya,peach,3.423880597
taavi,off white,3.607761194
chkokko,green,3.791641791
miaz lifestyle,black,3.975522388
kvsfab,beige,4.159402985
miss chase,black,4.343283582
nakshi,peach,4.671641791
dressberry,red,5
dressberry,olive,4.243243243
purvaja,navy blue,4.5
tag 7,navy blue,4.647058824
roadster,blue,4.360294118
safaa,pink,4.073529412
rangmanch by pantaloons,mauve,3.786764706
sassafras,pink,3.5
mitera,purple,3.2
saubhagya,peach,3.406578947
rangmanch by pantaloons,maroon,3.613157895
fleximaa,navy blue,3.819736842
miss chase,black,4.026315789
just wow,navy blue,4.32
weavers villa,white,4.666666667
berrylush,yellow,4.272277228
jatriqq,grey,4.333333333
f.r.i.e.n.d.s by sztori,blue,4.36
kipek,red,4.162162162
indya,blue,1.666666667
woods,beige,2.071428572
lamoure by red chief,blue,2.476190477
safaa,pink,2.880952381
miravan,white,3.285714286
kassually,olive,3.614285715
urbanic,black,3.942857143
mirchi fashion,grey,4.271428571
fabindia,yellow,4.6
oxolloxo,yellow,4.25
shae by sassafras,green,4.564102564
mameraa,multi,4.397435897
mast & harbour,navy blue,4.230769231
bossini,sea green,4.301994302
tokyo talkies,yellow,4.373219373
roadster,white,4.444444444
suta,maroon,4.425653594
ursense,navy blue,4.406862745
rangmanch by pantaloons,red,4.388071895
kami kubi,pink,4.369281046
laasa  sports,white,4.350490196
mango,pink,4.331699346
max,mustard,4.312908497
aurelia,black,4.294117647
dressberry,green,4.419047619
belle fille,sea green,4.338095238
anayna,white,4.257142857
miss chase,black,4.339869281
zola,blue,4.777777778
clora creation,cream,3.8
jc mode,khaki,3.897142857
kalini,turquoise blue,3.994285714
amrutam fab,green,4.091428572
safaa,yellow,4.188571429
malhaar,black,4.285714286
chkokko,blue,4.21474026
chkokko,blue,4.143766234
honey by pantaloons,off white,4.072792208
bhama couture,red,4.001818182
darzi,green,3.8
dressberry,orange,4.523809524
oxolloxo,multi,3.857142857
moda rapido,peach,4.833333333
varanga,maroon,4.480769231
sangria,multi,4.128205128
biba,beige,4.333333333
urbanic,navy blue,4.296666666
adobe,black,4.26
van heusen woman,brown,4.223333333
melange by lifestyle,beige,4.186666667
mitera,maroon,4.15
warthy ent,green,4.113333333
h&m,purple,4.076666667
miss chase,black,4.04
libas,blue,4.170731707
hangup,grey,4.373533793
max,cream,4.576335878
roadster,pink,4.055555556
agil athletica,multi,4.037955895
aasiya,yellow,4.020356234
people,black,3.888464801
bitterlime,white,3.756573367
sangria,red,3.624681934
mitera,green,3.4927905
warthy ent,blue,3.360899067
styli,beige,3.229007633
fflirtygo,turquoise blue,3.0971162
mitera,grey,2.965224766
dupatta bazaar,beige,2.833333333
just wow,red,4.285714286
ethnovogue,purple,4.455357143
zola,turquoise blue,4.625
zola,white,4.47826087
club york,blue,4.666666667
dressberry,black,4
jc mode,pink,4.166666666
suta,multi,4.333333333
safaa,cream,4.405555555
mast & harbour,rust,4.477777778
kalini,brown,4.55
urbanic,black,4.527884616
tokyo talkies,pink,4.505769231
fflirtygo,white,4.483653847
panchhi,pink,4.461538462
salwar studio,green,4.5
janasya,off white,4.395348837
hrx by hrithik roshan,black,4.264341085
taavi,blue,4.133333333
campus sutra,mustard,4.088888889
urbanic,black,4.044444444
ursense,black,4
anwaind,black,4.285714286
swagg india,green,4.47826087
sugr,black,4.389778795
readiprint fashions,teal,4.30129672
mango,coral,4.212814646
na-kd,purple,4.124332571
tag 7,black,4.035850496
mast & harbour,green,3.947368421
global desi,yellow,4.166666667
mabish by sonal jain,mustard,5
mitera,off white,4.945454545
agil athletica,black,4.890909091
kraus jeans,grey,4.836363636
readiprint fashions,navy blue,4.781818182
code by lifestyle,purple,4.727272727
the weave traveller,red,4.672727273
orchid blues,purple,4.618181818
shae by sassafras,white,4.563636364
divastri,burgundy,4.509090909
sheczzar,brown,4.454545455
forever 21,black,4.4
antaran,black,4.35177305
athena,red,4.303546099
akkriti by pantaloons,turquoise blue,4.255319149
roadster,blue,4.287037037
people,pink,4.416666667
anouk,black,3.567567568
kook n keech,navy blue,4.62962963
agil athletica,lavender,5
divastri,maroon,4.692307693
mitera,maroon,4.384615385
raisin,gold,4.319711539
readiprint fashions,green,4.254807693
fabindia,red,4.189903846
sangria,navy blue,4.125
chemistry,navy blue,4.205782313
defacto,grey melange,4.286564626
dressberry,green,4.367346939
hrx by hrithik roshan,blue,4.660714286
high star,blue,4.161290323
inweave,maroon,4.418604651
kalini,yellow,3.731481481
redround,green,1.75
m&h juniors,blue,4.444444444
sera,navy blue,4.562962963
harpa,black,4.681481481
kalini,red,4.8
dressberry,pink,4.4
studio rasa,pink,4
readiprint fashions,black,4.068181818
cutecumber,orange,4.136363637
freakins,blue,4.204545455
high star,grey,4.272727273
global desi,turquoise blue,4.375
divastri,cream,3.333333333
ada,white,3.625
revolution,black,3.916666666
mokshi,green,4.208333333
aasi - house of nayo,navy blue,3.95
lovely lady,green,4.727272727
mast & harbour,pink,4.636363636
harpa,red,4.545454546
broadstar,olive,4.454545455
readiprint fashions,green,4.527272728
femella,navy blue,4.6
mango,black,4.420338983
soch,mustard,4.240677966
ada,white,4.061016949
popnetic,white,3.881355932
dressberry,green,4.45
gracit,pink,3.6625
studio rasa,coral,2.875
urbanic,grey melange,4.535714286
readiprint fashions,pink,4.339285715
orchid blues,black,4.142857143
cl sport,blue,4.175673266
forever 21,white,4.208489388
prenea,yellow,4.241305511
trendyol,blue,4.274121634
freakins,blue,4.306937756
charu,black,4.339753879
mitera,pink,4.405386124
w,navy blue,4.438202247
sera,brown,3.894736842
oxolloxo,white,4.285714286
lovely lady,off white,3.416666667
urbanic,navy blue,2.818181818
fabindia,green,4.473684211
rangmanch by pantaloons,red,4.421052632
klotthe,black,4.368421053
readiprint fashions,grey,4.315789474
libas,sea green,4.263157895
readiprint fashions,black,4.331578948
the souled store,white,4.4
cl sport,black,4.249122807
na-kd,rust,4.098245614
high star,olive,3.947368421
biba,blue,4.75
hangup,blue,4.189814815
vishudh,grey,3.62962963
kalini,brown,3.964912281
roadster,pink,4.714285714
neudis,black,4.296296296
gracit,black,4
taavi,blue,4.263157895
readiprint fashions,peach,4.256578947
chkokko,pink,4.25
darzi,maroon,4.033333333
oxxo,white,3.816666667
mango,green,3.6
ethnovogue,pink,3.589473684
roadster,maroon,3.578947368
shae by sassafras,peach,4.13559322
ethnovogue,green,5
mango,black,3.894736842
gracit,red,3.947368421
people,olive,4
sassafras,fuchsia,4.230769231
anayna,purple,4.461538462
a.t.u.n.,red,4.214285714
veirdo,mustard,4.218944099
readiprint fashions,burgundy,4.223602484
indo era,pink,4.22826087
femea,lavender,4.232919255
pothys,green,4.23757764
w,pink,4.242236025
dressberry,black,4.02173913
varanga,mustard,2.952380952
roadster,rose,3.642857142
sassafras,green,4.333333333
campus sutra,black,4.366666666
pashmoda,multi,4.4
soch,beige,4.433333333
readiprint fashions,navy blue,4.466666667
shubhkala,blue,4.5
levis,blue,4.533333333
flaher,green,4.566666667
h&m,pink,4.6
trendyol,beige,4.3875
charu,pink,4.175
tokyo talkies,olive,3.9625
bhama couture,red,3.75
flying machine,turquoise blue,4.033333333
indo era,off white,3.369565217
urbanic,blue,3.4
orchid blues,blue,3.78
tokyo talkies,green,4.16
shaye,red,4.222857143
bitterlime,white,4.285714286
mast & harbour,pink,3.994397759
stylee lifestyle,black,3.703081233
mitera,blue,3.411764706
next one,blue,3.60569853
cutiekins,turquoise blue,3.799632353
soch,black,3.993566177
aks,mustard,4.1875
alsace lorraine paris,black,4.833333333
clora creation,magenta,4.233333333
urbanic,blue,4.5
tokyo talkies,green,1.727272727
roadster,blue,2.181818182
shopgarb,sea green,2.636363636
stylee lifestyle,yellow,3.090909091
la zoire,mustard,3.545454545
only,black,4
showoff,blue,3.948717949
grubstaker,black,3.897435897
dressberry,fuchsia,3.846153846
fashor,blue,3.794871795
vero moda,green,3.743589743
alsace lorraine paris,black,3.692307692
an episode,beige,4.289855072
janasya,beige,4.073170732
hubberholme,black,3.416666667
studio rasa,fuchsia,4.029411765
ethnovogue,pink,3.954298643
w,blue,3.879185521
and,black,3.804072398
stylee lifestyle,green,3.728959276
anouk,grey,3.653846154
la zoire,pink,3.697115385
ada,green,3.740384616
la aimee,black,3.783653846
sangria,lime green,3.826923077
vero moda,green,3.870192308
belle fille,orange,3.913461539
akheri,beige,3.956730769
salwar studio,gold,4
antheaa,black,4.115384615
i am for you,yellow,4.474358974
sera,blue,4.833333333
dressberry,yellow,3.416666667
showoff,black,2
mf,brown,2.791666667
ethnovogue,beige,3.583333333
amiras indian ethnic wear,turquoise blue,4.375
next one,navy blue,4.405882353
knitstudio,beige,4.436764706
max,white,4.467647059
vero moda,maroon,4.498529412
flying machine,pink,4.529411765
shaily,pink,3.571428571
kalini,navy blue,4.294117647
all about you,black,4.010695187
colour me by melange,off white,3.727272727
cottinfab,brown,4.6
adiva,peach,3.85
grass by gitika goyal,purple,3.7875
shubhvastra,navy blue,3.725
banarasi style,pink,3.6625
roadster,olive,3.6
mf,navy blue,3.714922952
studio rasa,maroon,3.829845904
fashor,pink,3.944768856
vero moda,pink,4.059691809
alsace lorraine paris,orange,4.174614761
mitera,peach,4.289537713
dolce crudo,black,4.396825397
hrx by hrithik roshan,pink,4.75
and,black,4.808333334
vero amore,burgundy,4.866666667
ishin,peach,3.857142857
v sales,sea green,4.064935065
ani,green,4.272727273
fabindia,navy blue,4.232731037
mf,black,4.192734802
itse,maroon,4.152738566
akkriti by pantaloons,black,4.11274233
mast & harbour,blue,4.072746094
only,green,4.032749859
aurelia,blue,3.992753623
alsace lorraine paris,black,3.876082213
anouk,pink,3.759410802
readiprint fashions,white,3.950718312
grass by gitika goyal,brown,4.142025823
suta,green,4.333333333
v sales,pink,4.166666666
yufta,blue,4
mango,lavender,3.958333333
mf,pink,3.916666667
saadgi,red,3.875
high star,black,3.833333333
styli,beige,4.025
bebe plus,orange,4.216666667
