brand,avg_rating
anouk,3.861111111
mitera,3.142857143
ginni arora label,3.29815051
freakins,3.453443878
mast & harbour,3.608737245
shavya,3.764030613
readiprint fashions,3.91932398
tankhi,4.074617347
vividartsy,4.229910715
rare,4.385204082
libas,4.179218303
vishudh,3.934131737
nayo,4.357237716
dillinger,4.727272727
lela,4.687131051
raisin,4.646989374
soch,4.606847698
label ritu kumar,4.566706021
siril,4.526564345
bostreet,4.486422668
beatitude,4.446280992
next one,4.406139315
jansi,4.365997639
atsevam,4.325855962
indo era,4.285714286
tag 7 plus,4.162162162
prakrti,4.262899263
mast & harbour,4.363636364
libas,3.894736842
house of pataudi,4.037037037
divyank,4.374251497
amydus,4.645459082
h&m,4.916666667
soch,4.823660715
ajile by pantaloons,4.730654762
xenilla,4.63764881
flying machine,4.544642857
urbanic,4.451636905
sangria,4.265625
tokyo talkies,4.590909091
rangmanch by pantaloons,4.107142857
hrx by hrithik roshan,4.166666667
urbanic,3.590909091
roadster,4.692307692
swagg india,4.209302326
urbanic,4.117647059
anouk,3.25
get wrapped,4.8
dressberry,4.588235294
amydus,4.358343337
jansi,4.12845138
dresstive,3.898559424
only,3.668667467
belle fille,3.43877551
soundarya,3.793103448
tokyo talkies,4.022321429
gracit,3.6
kassually,4.833333333
get wrapped,3.979166667
athena,3.125
amydus,3.5625
showoff,4
gulmohar jaipur,4.136842105
beatitude,4.1
jansi,4.152727273
dressberry,4.205454546
rain & rainbow,4.258181818
shadow & saining,4.310909091
ada,4.363636364
clora creation,4.191011236
shubhkala,3.984394507
get wrapped,3.777777778
her by invictus,4.65
urbanic,4.380952381
urbanic,3.411764706
suta,3.566013072
buy new trend,3.720261438
bossini,3.874509804
jansi,4.02875817
varushka,4.183006536
sangria,4.337254902
tokyo talkies,4.491503268
american eagle outfitters,4.645751634
shubhkala,4.8
mango,3.768421053
urbanic,2.736842105
get wrapped,3.72556391
sangam prints,4.714285714
i saw it first,4.517142857
libas,4.32
sassafras,4.256
justanned,4.192
jansi,4.128
rigo,4.064
panit,4
delan,4.083196385
mango,4.166392769
mode by red tape,4.249589154
taavi,4.332785538
her by invictus,3.715173257
inddus,3.097560976
shubhkala,3.220596206
all about you,3.343631437
flying machine,3.466666667
harvard,3.6
biba,4.276595745
urbanic,3.962962963
oxolloxo,4.031746032
rangmanch by pantaloons,4.1005291
dupatta bazaar,4.169312169
arise,4.238095238
jansi,4.306878307
mitera,4.375661375
soundarya,4.444444444
belle fille,3.872222222
rangmanch by pantaloons,3.3
anouk,3.904273504
panchhi,4.333333333
aprique fab,4.201680672
allen solly woman,4.419022154
american eagle outfitters,4.636363636
urbanic,4.230769231
sangria,4.3125
dupatta bazaar,4.333333333
jansi,4.148148148
vishudh,3.962962963
rigo,3.777777778
bostreet,3.94569206
campus sutra,4.113606341
clora creation,4.139240506
biba,3.972789116
otorva,3.819727892
purple state,3.666666667
mameraa,3.761904762
athena,3.857142857
tokyo talkies,3.942974721
cultsport,4.028806584
dupatta bazaar,4.114638448
jansi,4.200470312
zink london,4.286302175
yoonoy,4.372134039
panit,4.457965903
nalli next,4.543797766
tokyo talkies,4.62962963
kvsfab,4.373443983
flying machine,4.420977409
club york,4.468510834
spykar,4.51604426
zalora work,4.563577685
roadster,4.611111111
pratham blue,4.348958333
jansi,4.086805556
anouk,3.824652778
paralians,3.5625
gini and jony,3.626
kalini,3.6895
malachi,3.753
beatitude,3.8165
dupatta bazaar,3.88
netram,4.041666667
bitterlime,3.666666667
anouk,3.757142857
anouk,4.230769231
tales & stories,4.115384616
gracit,4
kotty,4.25
bower,4.5
kassually,4
soch,3.982638889
shingora,3.965277778
inweave,3.947916667
aurelia,3.930555555
bostreet,3.913194444
clora creation,3.895833333
miss chase,4.060606061
rangriti,4.25
people,3.896356784
vishudh,3.542713568
sera,2.857142857
de moza,3.004511278
dressberry,3.151879699
silk land,3.29924812
shingora,3.446616541
aujjessa,3.593984962
dresstive,3.741353384
max,3.888721805
lakshita,4.036090226
orus,4.183458647
inddus,4.330827068
zastraa,4.111111111
oxolloxo,4.292397661
janasya,4.473684211
campus sutra,3.75
dressberry,4.25
urbanic,4.36
looknbook art,4.47
dupatta bazaar,4.58
shingora,4.69
friskers,4.8
swtantra,4.676363636
bostreet,4.552727273
tales & stories,4.429090909
bostreet,4.305454546
dolce crudo,4.181818182
extra love by libas,4.545454545
vishudh,3.64516129
shae by sassafras,4.368421053
divastri,3.285714286
tokyo talkies,3.888888889
tag 7,3.792592593
harbornbay,3.696296296
taavi,3.6
shffl,3.542857143
shingora,3.485714286
all about you,3.428571429
bitterlime,3.371428571
orus,3.314285714
bostreet,3.257142857
stylestone,3.2
miss chase,4.204545455
hrx by hrithik roshan,3.461538462
mango,3.730769231
aarke ritu kumar,4
mitera,4.077922078
inddus,4.155844156
ishin,4.233766234
inddus,4.311688312
shingora,4.38961039
styli,4.467532467
klotthe,4.545454545
orus,4.623376623
kalini,4.701298701
honey by pantaloons,4.779220779
martini,4.857142857
anouk,4.258160237
sangria,4.240601504
indya,4.222222222
readiprint fashions,4.25
max,4.277777778
20dresses,4.305555555
cottinfab,4.333333333
ajile by pantaloons,4.365079365
crimsoune club,4.396825397
kassually,4.428571429
shingora,4.517857143
mango,4.607142857
orus,4.738095238
the label life,4.869047619
dupatta bazaar,5
rangmanch by pantaloons,4.888888889
inocencia,4.611111111
tag 7 plus,4.333333333
harpa,3.947368421
max,4.32852292
taavi,4.709677419
sandy and ritz,4.575268817
tommy hilfiger,4.440860215
united colors of benetton,4.306451613
shingora,4.172043011
saubhagya,4.037634408
swtantra,3.903225806
kinder kids,3.768817204
color trends,3.634408602
pepe jeans,3.5
cation,4.035714286
tokyo talkies,4.571428571
sassafras,4.533333333
shae by sassafras,4.133779264
tokyo talkies,3.759036145
the chennai silks,3.826070587
sandy and ritz,3.893105029
masaba,3.960139471
ziyaa,4.027173913
charukriti,4.043756968
clora creation,4.060340022
sassafras,4.076923077
shingora,3.998251748
iridaa jaipur,3.91958042
cottinfab,3.840909091
deewa,3
divastri,3.333333333
clora creation,3.712719298
akimia,4.092105263
sandy and ritz,4.228070175
mango,4.364035088
all about you,4.5
ahika,4.102564103
trendyol,4.120379621
shingora,4.138195138
perfectblue,4.156010656
miss chase,4.173826174
masaba,4.191641692
styli,4.209457209
dollar missy,4.227272727
netram,3.909090909
shae by sassafras,4.272727273
mitera,4.032258065
wedze by decathlon,4.306157849
mabish by sonal jain,4.5
urbanic,4.372222222
sandy and ritz,4.244444444
max,4.116666667
soundarya,3.988888889
masaba,3.861111111
shingora,3.733333333
kappa,3.605555555
max,3.477777778
kannan,3.35
sera,3.222222222
street 9,4.473684211
yuris,4.210992908
mango,4.40625
tokyo talkies,4.636363636
tokyo talkies,4.366666667
twin birds,3.683333334
roadster,3
safaa,3.083333333
buy new trend,3.166666667
kica,3.25
beatitude,3.333333333
saubhagya,3.416666667
styli,3.5
dupatta bazaar,3.583333334
bronz,3.666666667
scorpius,3.385542169
anouk,4.028963415
dupatta bazaar,3.414481708
zola,2.8
flying machine,4.043478261
the vanca,4.15
cation,3.932142857
kotty,3.714285714
sassafras,4.666666667
luyk,4
all about you,3.6
safaa,3.66875
fashion basket,3.7375
charukriti,3.80625
miss chase,3.875
bronz,3.955223881
kassually,4.181818182
rangmanch by pantaloons,3.795454546
sangria,3.409090909
miss chase,4.282608696
kotty,3.855072464
sugr,3.427536232
defacto,3
safaa,3.12
miaz lifestyle,3.24
saubhagya,3.423880597
taavi,3.607761194
chkokko,3.791641791
miaz lifestyle,3.975522388
kvsfab,4.159402985
miss chase,4.343283582
nakshi,4.671641791
dressberry,5
dressberry,4.243243243
purvaja,4.5
tag 7,4.647058824
roadster,4.360294118
safaa,4.073529412
rangmanch by pantaloons,3.786764706
sassafras,3.5
mitera,3.2
saubhagya,3.406578947
rangmanch by pantaloons,3.613157895
fleximaa,3.819736842
miss chase,4.026315789
just wow,4.32
weavers villa,4.666666667
berrylush,4.272277228
jatriqq,4.333333333
f.r.i.e.n.d.s by sztori,4.36
kipek,4.162162162
indya,1.666666667
woods,2.071428572
lamoure by red chief,2.476190477
safaa,2.880952381
miravan,3.285714286
kassually,3.614285715
urbanic,3.942857143
mirchi fashion,4.271428571
fabindia,4.6
oxolloxo,4.25
shae by sassafras,4.564102564
mameraa,4.397435897
mast & harbour,4.230769231
bossini,4.301994302
tokyo talkies,4.373219373
roadster,4.444444444
suta,4.425653594
ursense,4.406862745
rangmanch by pantaloons,4.388071895
kami kubi,4.369281046
laasa  sports,4.350490196
mango,4.331699346
max,4.312908497
aurelia,4.294117647
dressberry,4.419047619
belle fille,4.338095238
anayna,4.257142857
miss chase,4.339869281
zola,4.777777778
clora creation,3.8
jc mode,3.897142857
kalini,3.994285714
amrutam fab,4.091428572
safaa,4.188571429
malhaar,4.285714286
chkokko,4.21474026
chkokko,4.143766234
honey by pantaloons,4.072792208
bhama couture,4.001818182
darzi,3.8
dressberry,4.523809524
oxolloxo,3.857142857
moda rapido,4.833333333
varanga,4.480769231
sangria,4.128205128
biba,4.333333333
urbanic,4.296666666
adobe,4.26
van heusen woman,4.223333333
melange by lifestyle,4.186666667
mitera,4.15
warthy ent,4.113333333
h&m,4.076666667
miss chase,4.04
libas,4.170731707
hangup,4.373533793
max,4.576335878
roadster,4.055555556
agil athletica,4.037955895
aasiya,4.020356234
people,3.888464801
bitterlime,3.756573367
sangria,3.624681934
mitera,3.4927905
warthy ent,3.360899067
styli,3.229007633
fflirtygo,3.0971162
mitera,2.965224766
dupatta bazaar,2.833333333
just wow,4.285714286
ethnovogue,4.455357143
zola,4.625
zola,4.47826087
club york,4.666666667
dressberry,4
jc mode,4.166666666
suta,4.333333333
safaa,4.405555555
mast & harbour,4.477777778
kalini,4.55
urbanic,4.527884616
tokyo talkies,4.505769231
fflirtygo,4.483653847
panchhi,4.461538462
salwar studio,4.5
janasya,4.395348837
hrx by hrithik roshan,4.264341085
taavi,4.133333333
campus sutra,4.088888889
urbanic,4.044444444
ursense,4
anwaind,4.285714286
swagg india,4.47826087
sugr,4.389778795
readiprint fashions,4.30129672
mango,4.212814646
na-kd,4.124332571
tag 7,4.035850496
mast & harbour,3.947368421
global desi,4.166666667
mabish by sonal jain,5
mitera,4.945454545
agil athletica,4.890909091
kraus jeans,4.836363636
readiprint fashions,4.781818182
code by lifestyle,4.727272727
the weave traveller,4.672727273
orchid blues,4.618181818
shae by sassafras,4.563636364
divastri,4.509090909
sheczzar,4.454545455
forever 21,4.4
antaran,4.35177305
athena,4.303546099
akkriti by pantaloons,4.255319149
roadster,4.287037037
people,4.416666667
anouk,3.567567568
kook n keech,4.62962963
agil athletica,5
divastri,4.692307693
mitera,4.384615385
raisin,4.319711539
readiprint fashions,4.254807693
fabindia,4.189903846
sangria,4.125
chemistry,4.205782313
defacto,4.286564626
dressberry,4.367346939
hrx by hrithik roshan,4.660714286
high star,4.161290323
inweave,4.418604651
kalini,3.731481481
redround,1.75
m&h juniors,4.444444444
sera,4.562962963
harpa,4.681481481
kalini,4.8
dressberry,4.4
studio rasa,4
readiprint fashions,4.068181818
cutecumber,4.136363637
freakins,4.204545455
high star,4.272727273
global desi,4.375
divastri,3.333333333
ada,3.625
revolution,3.916666666
mokshi,4.208333333
aasi - house of nayo,3.95
lovely lady,4.727272727
mast & harbour,4.636363636
harpa,4.545454546
broadstar,4.454545455
readiprint fashions,4.527272728
femella,4.6
mango,4.420338983
soch,4.240677966
ada,4.061016949
popnetic,3.881355932
dressberry,4.45
gracit,3.6625
studio rasa,2.875
urbanic,4.535714286
readiprint fashions,4.339285715
orchid blues,4.142857143
cl sport,4.175673266
forever 21,4.208489388
prenea,4.241305511
trendyol,4.274121634
freakins,4.306937756
charu,4.339753879
mitera,4.405386124
w,4.438202247
sera,3.894736842
oxolloxo,4.285714286
lovely lady,3.416666667
urbanic,2.818181818
fabindia,4.473684211
rangmanch by pantaloons,4.421052632
klotthe,4.368421053
readiprint fashions,4.315789474
libas,4.263157895
readiprint fashions,4.331578948
the souled store,4.4
cl sport,4.249122807
na-kd,4.098245614
high star,3.947368421
biba,4.75
hangup,4.189814815
vishudh,3.62962963
kalini,3.964912281
roadster,4.714285714
neudis,4.296296296
gracit,4
taavi,4.263157895
readiprint fashions,4.256578947
chkokko,4.25
darzi,4.033333333
oxxo,3.816666667
mango,3.6
ethnovogue,3.589473684
roadster,3.578947368
shae by sassafras,4.13559322
ethnovogue,5
mango,3.894736842
gracit,3.947368421
people,4
sassafras,4.230769231
anayna,4.461538462
a.t.u.n.,4.214285714
veirdo,4.218944099
readiprint fashions,4.223602484
indo era,4.22826087
femea,4.232919255
pothys,4.23757764
w,4.242236025
dressberry,4.02173913
varanga,2.952380952
roadster,3.642857142
sassafras,4.333333333
campus sutra,4.366666666
pashmoda,4.4
soch,4.433333333
readiprint fashions,4.466666667
shubhkala,4.5
levis,4.533333333
flaher,4.566666667
h&m,4.6
trendyol,4.3875
charu,4.175
tokyo talkies,3.9625
bhama couture,3.75
flying machine,4.033333333
indo era,3.369565217
urbanic,3.4
orchid blues,3.78
tokyo talkies,4.16
shaye,4.222857143
bitterlime,4.285714286
mast & harbour,3.994397759
stylee lifestyle,3.703081233
mitera,3.411764706
next one,3.60569853
cutiekins,3.799632353
soch,3.993566177
aks,4.1875
alsace lorraine paris,4.833333333
clora creation,4.233333333
urbanic,4.5
tokyo talkies,1.727272727
roadster,2.181818182
shopgarb,2.636363636
stylee lifestyle,3.090909091
la zoire,3.545454545
only,4
showoff,3.948717949
grubstaker,3.897435897
dressberry,3.846153846
fashor,3.794871795
vero moda,3.743589743
alsace lorraine paris,3.692307692
an episode,4.289855072
janasya,4.073170732
hubberholme,3.416666667
studio rasa,4.029411765
ethnovogue,3.954298643
w,3.879185521
and,3.804072398
stylee lifestyle,3.728959276
anouk,3.653846154
la zoire,3.697115385
ada,3.740384616
la aimee,3.783653846
sangria,3.826923077
vero moda,3.870192308
belle fille,3.913461539
akheri,3.956730769
salwar studio,4
antheaa,4.115384615
i am for you,4.474358974
sera,4.833333333
dressberry,3.416666667
showoff,2
mf,2.791666667
ethnovogue,3.583333333
amiras indian ethnic wear,4.375
next one,4.405882353
knitstudio,4.436764706
max,4.467647059
vero moda,4.498529412
flying machine,4.529411765
shaily,3.571428571
kalini,4.294117647
all about you,4.010695187
colour me by melange,3.727272727
cottinfab,4.6
adiva,3.85
grass by gitika goyal,3.7875
shubhvastra,3.725
banarasi style,3.6625
roadster,3.6
mf,3.714922952
studio rasa,3.829845904
fashor,3.944768856
vero moda,4.059691809
alsace lorraine paris,4.174614761
mitera,4.289537713
dolce crudo,4.396825397
hrx by hrithik roshan,4.75
and,4.808333334
vero amore,4.866666667
ishin,3.857142857
v sales,4.064935065
ani,4.272727273
fabindia,4.232731037
mf,4.192734802
itse,4.152738566
akkriti by pantaloons,4.11274233
mast & harbour,4.072746094
only,4.032749859
aurelia,3.992753623
alsace lorraine paris,3.876082213
anouk,3.759410802
readiprint fashions,3.950718312
grass by gitika goyal,4.142025823
suta,4.333333333
v sales,4.166666666
yufta,4
mango,3.958333333
mf,3.916666667
saadgi,3.875
high star,3.833333333
styli,4.025
bebe plus,4.216666667
aarika,4.408333333
alsace lorraine paris,4.6
street 9,4.272727273
hrx by hrithik roshan,4.377860235
sassafras,4.482993197
janasya,4.142857143
w,4.252525253
jc collection,4.281866282
dupatta bazaar,4.311207312
modriba,4.340548341
gant,4.36988937
mf,4.3992304
azira,4.428571429
looknbook art,4.216326531
soch,4.004081633
aarika,3.791836735
alsace lorraine paris,3.579591837
janasya,3.367346939
sassafras,3.888888889
sweet dreams,3.569444445
kalini,3.25
roadster,4.343915344
dupatta bazaar,3.8
flambeur,4.454545455
akkriti by pantaloons,4.384615385
mf,4.192307693
thread muster,4
javta,4.044935994
clora creation,4.089871987
rangmanch by pantaloons,4.134807981
aarika,4.179743975
bhama couture,4.224679969
alsace lorraine paris,4.269615962
anubhutee,4.314551956
melange by lifestyle,4.174603175
roadster,4.178571429
mayra,3.84375
studio rasa,3.625
sera,2.818181818
chhabra 555,3.259090909
all about you,3.7
zink london,3.611111111
rangmanch by pantaloons,3.522222222
mf,3.433333334
disrupt,3.344444445
aarika,3.255555556
biba,3.166666667
sassafras,4.111111111
cation,4.183333333
origin by zalora,4.255555556
safaa,4.327777778
jaipur kurti,4.4
mizash,4.342857143
